Year,Country_s,Country_r,Industry_i,Industry_j,BT_demand,BT_supply
1993,AFG,AFG,goods,goods,2.3556665569922077,0.7412125237462911
1993,AFG,AFG,goods,services,6.471605764881419,0.3052886243762605
1993,AFG,AFG,services,goods,6.471605764881419,0.3052886243762605
1993,AFG,AFG,services,services,5.169910276415587,0.7114165213401671
1993,AFG,ALB,goods,goods,2.3499428308426797e-4,5.386306813327185e-5
1993,AFG,ALB,goods,services,8.322963840798637e-5,1.8508259335651017e-5
1993,AFG,ALB,services,goods,2.657217318023937e-4,2.39924008572131e-5
1993,AFG,ALB,services,services,8.401598033807027e-5,1.1727169348030778e-5
1993,AFG,DZA,goods,goods,2.406743078020842e-5,1.401541665319031e-5
1993,AFG,DZA,goods,services,2.6042367121857785e-5,1.237509458724931e-5
1993,AFG,DZA,services,goods,1.1163005728562516e-5,5.580879717167239e-6
1993,AFG,DZA,services,services,1.1702226345300859e-5,5.170801663938286e-6
1993,AFG,AND,goods,goods,4.269641484959877e-4,3.81323274519917e-5
1993,AFG,AND,goods,services,4.583295566873646e-5,1.98751820593525e-5
1993,AFG,AND,services,goods,2.9261663726410736e-4,3.098682825865752e-5
1993,AFG,AND,services,services,3.253933571161535e-5,1.306674659135027e-5
1993,AFG,AGO,goods,goods,2.494009342660175e-5,1.3719201454322134e-5
1993,AFG,AGO,goods,services,2.524384051643842e-5,1.2171253323651041e-5
1993,AFG,AGO,services,goods,1.6708225390009136e-5,7.194517611378691e-6
1993,AFG,AGO,services,services,1.2845583530946545e-5,5.552095298989293e-6
1993,ALB,AFG,goods,goods,2.3499428308426797e-4,5.386306813327185e-5
1993,ALB,AFG,goods,services,2.657217318023937e-4,2.39924008572131e-5
1993,ALB,AFG,services,goods,8.322963840798637e-5,1.8508259335651017e-5
1993,ALB,AFG,services,services,8.401598033807027e-5,1.1727169348030778e-5
1993,ALB,ALB,goods,goods,7.563165643932343,0.6054411722606161
1993,ALB,ALB,goods,services,21.97796601060923,0.21110941428014574
1993,ALB,ALB,services,goods,21.97796601060923,0.21110941428014574
1993,ALB,ALB,services,services,8.310266269001374,0.3352705935854386
1993,ALB,DZA,goods,goods,8.57463345268816e-5,1.821886437732433e-5
1993,ALB,DZA,goods,services,9.292262088234925e-5,1.739885932710784e-5
1993,ALB,DZA,services,goods,2.488879086017168e-5,7.611239813906199e-6
1993,ALB,DZA,services,services,2.6485272125184255e-5,7.1767494763367716e-6
1993,ALB,AND,goods,goods,5.756400430169367e-4,4.5261815002557615e-5
1993,ALB,AND,goods,services,3.486889200187212e-4,2.5188686450557424e-5
1993,ALB,AND,services,goods,3.922502757935557e-4,3.329922398454666e-5
1993,ALB,AND,services,services,1.174466545274747e-4,1.530102526245853e-5
1993,ALB,AGO,goods,goods,1.8337187029089975e-4,2.009996428747179e-5
1993,ALB,AGO,goods,services,2.606668772770527e-4,2.0176697285912422e-5
1993,ALB,AGO,services,goods,5.744361953030965e-5,1.0014592313517179e-5
1993,ALB,AGO,services,services,7.119988284933076e-5,9.059701712364284e-6
1993,DZA,AFG,goods,goods,2.406743078020842e-5,1.401541665319031e-5
